noteId,tweetId,currentStatus,true_label_3way,true_label_text,agent_id,cluster,persona_name,helpfulnessLevel,parsed_rating,predicted_rating_score,agree,disagree,helpfulClear,helpfulGoodSources,helpfulAddressesClaim,helpfulImportantContext,helpfulUnbiasedLanguage,notHelpfulIncorrect,notHelpfulSourcesMissingOrUnreliable,notHelpfulMissingKeyPoints,notHelpfulHardToUnderstand,notHelpfulArgumentativeOrBiased,notHelpfulIrrelevantSources,notHelpfulOpinionSpeculation,notHelpfulNoteNotNeeded,confidence,changes_reader_understanding,rationale,raw_completion,api_error
1801260921223815243,1800944754508628090,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,C15,15,positive high-context rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,62,25,The post calls for arrest of a protected group based on haircut. The note’s legal/history argument doesn’t directly establish the key issue (no arrest-worthy “crime” here) and is largely tangential.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":1,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":62,""changes_reader_understanding"":25,""rationale"":""The post calls for arrest of a protected group based on haircut. The note’s legal/history argument doesn’t directly establish the key issue (no arrest-worthy “crime” here) and is largely tangential.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C00,0,strict unresolved-prone rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,58,5,"Note only states the ship is grounded in Philippines territory. It doesn’t address the post’s central claim about PH sending materials/weapons to reinforce the ship, so it doesn’t meaningfully correct the allegation.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":1,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":0,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":58,""changes_reader_understanding"":5,""rationale"":""Note only states the ship is grounded in Philippines territory. It doesn’t address the post’s central claim about PH sending materials/weapons to reinforce the ship, so it doesn’t meaningfully correct the allegation.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C01,1,high-helpfulness positive-axis rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,78,10,"Note only states the ship is grounded in Philippine territory, but the post’s core claim is PH sending materials/weapons to reinforce the ship; the note doesn’t address or refute that.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":10,""rationale"":""Note only states the ship is grounded in Philippine territory, but the post’s core claim is PH sending materials/weapons to reinforce the ship; the note doesn’t address or refute that.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C02,2,positive high-context rater,HELPFUL,HELPFUL,1.0,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,78,55,"The note provides key location context: the vessel is grounded in Philippine territory, undercutting the post’s framing that implies the ship is grounded elsewhere to justify PH weapons/material delivery allegations.","{""helpfulnessLevel"":""HELPFUL"",""agree"":1,""disagree"":0,""helpfulClear"":0,""helpfulGoodSources"":1,""helpfulAddressesClaim"":1,""helpfulImportantContext"":1,""helpfulUnbiasedLanguage"":1,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":0,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":55,""rationale"":""The note provides key location context: the vessel is grounded in Philippine territory, undercutting the post’s framing that implies the ship is grounded elsewhere to justify PH weapons/material delivery allegations.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C03,3,mainstream consensus rater,HELPFUL,HELPFUL,1.0,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,66,55,"Note adds key location context that the grounded ship is in Philippines territory, undercutting the post’s framing tied to Ren’ai Jiao occupation and sovereignty violation.","{""helpfulnessLevel"":""HELPFUL"",""agree"":1,""disagree"":0,""helpfulClear"":1,""helpfulGoodSources"":0,""helpfulAddressesClaim"":1,""helpfulImportantContext"":1,""helpfulUnbiasedLanguage"":1,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":0,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":66,""changes_reader_understanding"":55,""rationale"":""Note adds key location context that the grounded ship is in Philippines territory, undercutting the post’s framing tied to Ren’ai Jiao occupation and sovereignty violation.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C04,4,skeptical low-score rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,82,15,"Note only says the ship is grounded in PH territory. It doesn’t address the post’s core claim about supplying construction materials/weapons to occupy Ren’ai Jiao, nor provide supporting evidence for that.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":1,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":82,""changes_reader_understanding"":15,""rationale"":""Note only says the ship is grounded in PH territory. It doesn’t address the post’s core claim about supplying construction materials/weapons to occupy Ren’ai Jiao, nor provide supporting evidence for that.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C05,5,low-agreement idiosyncratic rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,78,12,Note only says the ship is grounded in Philippines territory; it doesn’t rebut the post’s central claim about sending construction materials/weapons to reinforce a grounded warship to occupy Ren’ai Jiao.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":1,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":12,""rationale"":""Note only says the ship is grounded in Philippines territory; it doesn’t rebut the post’s central claim about sending construction materials/weapons to reinforce a grounded warship to occupy Ren’ai Jiao.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C06,6,high-helpfulness negative-axis rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,72,18,Note only states the ship is grounded in Philippines territory; it doesn’t address the post’s central claim about sending construction materials/weapons to permanently occupy Ren’ai Jiao.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":72,""changes_reader_understanding"":18,""rationale"":""Note only states the ship is grounded in Philippines territory; it doesn’t address the post’s central claim about sending construction materials/weapons to permanently occupy Ren’ai Jiao.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C07,7,mainstream consensus rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,78,25,"Note only says the ship is grounded in Philippines territory, but the post’s central claim is that PH supplied materials/weapons to occupy the shoal; this note doesn’t address that allegation.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":25,""rationale"":""Note only says the ship is grounded in Philippines territory, but the post’s central claim is that PH supplied materials/weapons to occupy the shoal; this note doesn’t address that allegation.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C08,8,mainstream consensus rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,63,10,"Note only states the ship is grounded in Philippine territory, which doesn’t refute the post’s core claims about “FT proof,” alleged weapon/material deliveries, or intent to occupy Ren’ai Jiao.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":1,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":63,""changes_reader_understanding"":10,""rationale"":""Note only states the ship is grounded in Philippine territory, which doesn’t refute the post’s core claims about “FT proof,” alleged weapon/material deliveries, or intent to occupy Ren’ai Jiao.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C09,9,skeptical low-score rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,84,12,"The post’s core claim is about PH sending materials/weapons to support an illegal occupation. The note only says the ship is grounded in PH territory, not addressing the alleged assistance or illegality.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":1,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":84,""changes_reader_understanding"":12,""rationale"":""The post’s core claim is about PH sending materials/weapons to support an illegal occupation. The note only says the ship is grounded in PH territory, not addressing the alleged assistance or illegality.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C10,10,skeptical low-score rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,88,12,"Note only states the ship is grounded in PH territory, but doesn’t address the post’s central claim about PH sending materials/weapons to reinforce an illegally grounded warship.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":1,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":88,""changes_reader_understanding"":12,""rationale"":""Note only states the ship is grounded in PH territory, but doesn’t address the post’s central claim about PH sending materials/weapons to reinforce an illegally grounded warship.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C11,11,strict unresolved-prone rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,72,20,Note only adds that the ship is grounded in Philippines territory. It doesn’t address the central claim about PH sending materials/weapons or proving intent to permanently occupy Ren’ai Jiao.,"{
  ""helpfulnessLevel"": ""NOT_HELPFUL"",
  ""agree"": 0,
  ""disagree"": 1,
  ""helpfulClear"": 0,
  ""helpfulGoodSources"": 0,
  ""helpfulAddressesClaim"": 0,
  ""helpfulImportantContext"": 0,
  ""helpfulUnbiasedLanguage"": 0,
  ""notHelpfulIncorrect"": 0,
  ""notHelpfulSourcesMissingOrUnreliable"": 1,
  ""notHelpfulMissingKeyPoints"": 1,
  ""notHelpfulHardToUnderstand"": 0,
  ""notHelpfulArgumentativeOrBiased"": 0,
  ""notHelpfulIrrelevantSources"": 0,
  ""notHelpfulOpinionSpeculation"": 0,
  ""notHelpfulNoteNotNeeded"": 0,
  ""confidence"": 72,
  ""changes_reader_understanding"": 20,
  ""rationale"": ""Note only adds that the ship is grounded in Philippines territory. It doesn’t address the central claim about PH sending materials/weapons or proving intent to permanently occupy Ren’ai Jiao.""
}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C12,12,mixed-agreement boundary-case rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,78,15,The post alleges PH supplied construction materials/weapons to reinforce and permanently occupy Ren’ai Jiao. The note only states the ship is grounded in PH territory and doesn’t support the key “sending weapons/materials” claim.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":1,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":15,""rationale"":""The post alleges PH supplied construction materials/weapons to reinforce and permanently occupy Ren’ai Jiao. The note only states the ship is grounded in PH territory and doesn’t support the key “sending weapons/materials” claim.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C13,13,high-helpfulness positive-axis rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,78,20,"The post alleges PH supplied construction materials/weapons to occupy Ren’ai Jiao. The note only states the ship is grounded in Philippines territory, not addressing that central claim or evidence.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":20,""rationale"":""The post alleges PH supplied construction materials/weapons to occupy Ren’ai Jiao. The note only states the ship is grounded in Philippines territory, not addressing that central claim or evidence.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C14,14,high-helpfulness negative-axis rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,78,15,The note only states the ship is grounded in PH territory. It doesn’t address the key claim that the FT proves PH supplied materials/weapons to occupy Ren’ai Jiao.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":1,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":1,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":15,""rationale"":""The note only states the ship is grounded in PH territory. It doesn’t address the key claim that the FT proves PH supplied materials/weapons to occupy Ren’ai Jiao.""}",
1804884748566737113,1804110253530788350,CURRENTLY_RATED_HELPFUL,2,HELPFUL,C15,15,positive high-context rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,78,25,"The note only states the ship is grounded in Philippine territory, but doesn’t address the post’s core claim about PH receiving construction materials/weapons to occupy Ren’ai Jiao.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":0,""notHelpfulIrrelevantSources"":0,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":78,""changes_reader_understanding"":25,""rationale"":""The note only states the ship is grounded in Philippine territory, but doesn’t address the post’s core claim about PH receiving construction materials/weapons to occupy Ren’ai Jiao.""}",
1811445367885422919,1811113699098198400,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,C00,0,strict unresolved-prone rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,86,5,"Note dismisses as “shitposting” and argues about need, but doesn’t address or correct the post’s claims about radiation/battery effects or the misleading implication.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":1,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":1,""notHelpfulNoteNotNeeded"":1,""confidence"":86,""changes_reader_understanding"":5,""rationale"":""Note dismisses as “shitposting” and argues about need, but doesn’t address or correct the post’s claims about radiation/battery effects or the misleading implication.""}",
1811445367885422919,1811113699098198400,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,C01,1,high-helpfulness positive-axis rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,72,5,"Note doesn’t correct the post’s central misleading claims about radiation/fertility; it mainly insults/dismisses the post as general opinion, so it adds little understanding.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":1,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":1,""confidence"":72,""changes_reader_understanding"":5,""rationale"":""Note doesn’t correct the post’s central misleading claims about radiation/fertility; it mainly insults/dismisses the post as general opinion, so it adds little understanding.""}",
1811445367885422919,1811113699098198400,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,C02,2,positive high-context rater,NOT_HELPFUL,NOT_HELPFUL,0.0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,78,5,Note doesn’t fact-check the misleading health/science claims; it mainly labels it as “shitposting” and argues it’s unnecessary. Readers’ misunderstanding remains.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":1,""disagree"":0,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":1,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":1,""confidence"":78,""changes_reader_understanding"":5,""rationale"":""Note doesn’t fact-check the misleading health/science claims; it mainly labels it as “shitposting” and argues it’s unnecessary. Readers’ misunderstanding remains.""}",
1811445367885422919,1811113699098198400,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,C03,3,mainstream consensus rater,NOT_HELPFUL,NOT_HELPFUL,0.0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,72,5,Note dismisses the post as mere “shitposting” without addressing the misleading health/physics claims. It’s mostly argumentative and doesn’t provide corrective context or evidence.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":1,""disagree"":0,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":1,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":1,""notHelpfulNoteNotNeeded"":1,""confidence"":72,""changes_reader_understanding"":5,""rationale"":""Note dismisses the post as mere “shitposting” without addressing the misleading health/physics claims. It’s mostly argumentative and doesn’t provide corrective context or evidence.""}",
1811445367885422919,1811113699098198400,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,C04,4,skeptical low-score rater,NOT_HELPFUL,NOT_HELPFUL,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,86,5,"Note dismisses it as “shitposting” and asserts no need, but doesn’t address the post’s central health/science claims about electric cars/radiation.","{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":0,""disagree"":1,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":1,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":1,""confidence"":86,""changes_reader_understanding"":5,""rationale"":""Note dismisses it as “shitposting” and asserts no need, but doesn’t address the post’s central health/science claims about electric cars/radiation.""}",
1811445367885422919,1811113699098198400,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,C05,5,low-agreement idiosyncratic rater,NOT_HELPFUL,NOT_HELPFUL,0.0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,72,5,Note doesn’t address the post’s health/radiation claims about EVs; it just dismisses as “shitposting” and argues broadly. No corrective context.,"{""helpfulnessLevel"":""NOT_HELPFUL"",""agree"":1,""disagree"":0,""helpfulClear"":0,""helpfulGoodSources"":0,""helpfulAddressesClaim"":0,""helpfulImportantContext"":0,""helpfulUnbiasedLanguage"":0,""notHelpfulIncorrect"":0,""notHelpfulSourcesMissingOrUnreliable"":0,""notHelpfulMissingKeyPoints"":1,""notHelpfulHardToUnderstand"":0,""notHelpfulArgumentativeOrBiased"":1,""notHelpfulIrrelevantSources"":1,""notHelpfulOpinionSpeculation"":0,""notHelpfulNoteNotNeeded"":0,""confidence"":72,""changes_reader_understanding"":5,""rationale"":""Note doesn’t address the post’s health/radiation claims about EVs; it just dismisses as “shitposting” and argues broadly. No corrective context.""}",
